network_id,station_id,path
CWOP,CWOP_G1218,s3://cadcat/histwxstns/CWOP/CWOP_G1218.zarr/
CWOP,CWOP_G1230,s3://cadcat/histwxstns/CWOP/CWOP_G1230.zarr/
CWOP,CWOP_G1257,s3://cadcat/histwxstns/CWOP/CWOP_G1257.zarr/
CWOP,CWOP_G1258,s3://cadcat/histwxstns/CWOP/CWOP_G1258.zarr/
CWOP,CWOP_G1267,s3://cadcat/histwxstns/CWOP/CWOP_G1267.zarr/
CWOP,CWOP_G1277,s3://cadcat/histwxstns/CWOP/CWOP_G1277.zarr/
CWOP,CWOP_G1278,s3://cadcat/histwxstns/CWOP/CWOP_G1278.zarr/
CWOP,CWOP_G1285,s3://cadcat/histwxstns/CWOP/CWOP_G1285.zarr/
CWOP,CWOP_G1307,s3://cadcat/histwxstns/CWOP/CWOP_G1307.zarr/
CWOP,CWOP_G1312,s3://cadcat/histwxstns/CWOP/CWOP_G1312.zarr/
CWOP,CWOP_G1334,s3://cadcat/histwxstns/CWOP/CWOP_G1334.zarr/
CWOP,CWOP_G1361,s3://cadcat/histwxstns/CWOP/CWOP_G1361.zarr/
CWOP,CWOP_G1362,s3://cadcat/histwxstns/CWOP/CWOP_G1362.zarr/
CWOP,CWOP_G1372,s3://cadcat/histwxstns/CWOP/CWOP_G1372.zarr/
CWOP,CWOP_G1378,s3://cadcat/histwxstns/CWOP/CWOP_G1378.zarr/
CWOP,CWOP_G1393,s3://cadcat/histwxstns/CWOP/CWOP_G1393.zarr/
CWOP,CWOP_G1395,s3://cadcat/histwxstns/CWOP/CWOP_G1395.zarr/
CWOP,CWOP_G1402,s3://cadcat/histwxstns/CWOP/CWOP_G1402.zarr/
CWOP,CWOP_G1405,s3://cadcat/histwxstns/CWOP/CWOP_G1405.zarr/
CWOP,CWOP_G1416,s3://cadcat/histwxstns/CWOP/CWOP_G1416.zarr/
CWOP,CWOP_G1450,s3://cadcat/histwxstns/CWOP/CWOP_G1450.zarr/
CWOP,CWOP_G1458,s3://cadcat/histwxstns/CWOP/CWOP_G1458.zarr/
CWOP,CWOP_G1464,s3://cadcat/histwxstns/CWOP/CWOP_G1464.zarr/
CWOP,CWOP_G1484,s3://cadcat/histwxstns/CWOP/CWOP_G1484.zarr/
CWOP,CWOP_G1505,s3://cadcat/histwxstns/CWOP/CWOP_G1505.zarr/
CWOP,CWOP_G1516,s3://cadcat/histwxstns/CWOP/CWOP_G1516.zarr/
CWOP,CWOP_G1550,s3://cadcat/histwxstns/CWOP/CWOP_G1550.zarr/
CWOP,CWOP_G1580,s3://cadcat/histwxstns/CWOP/CWOP_G1580.zarr/
CWOP,CWOP_G1606,s3://cadcat/histwxstns/CWOP/CWOP_G1606.zarr/
CWOP,CWOP_G1614,s3://cadcat/histwxstns/CWOP/CWOP_G1614.zarr/
CWOP,CWOP_G1616,s3://cadcat/histwxstns/CWOP/CWOP_G1616.zarr/
CWOP,CWOP_G1618,s3://cadcat/histwxstns/CWOP/CWOP_G1618.zarr/
CWOP,CWOP_G1622,s3://cadcat/histwxstns/CWOP/CWOP_G1622.zarr/
CWOP,CWOP_G1632,s3://cadcat/histwxstns/CWOP/CWOP_G1632.zarr/
CWOP,CWOP_G1647,s3://cadcat/histwxstns/CWOP/CWOP_G1647.zarr/
CWOP,CWOP_G1663,s3://cadcat/histwxstns/CWOP/CWOP_G1663.zarr/
CWOP,CWOP_G1670,s3://cadcat/histwxstns/CWOP/CWOP_G1670.zarr/
CWOP,CWOP_G1700,s3://cadcat/histwxstns/CWOP/CWOP_G1700.zarr/
CWOP,CWOP_G1709,s3://cadcat/histwxstns/CWOP/CWOP_G1709.zarr/
CWOP,CWOP_G1717,s3://cadcat/histwxstns/CWOP/CWOP_G1717.zarr/
CWOP,CWOP_G1725,s3://cadcat/histwxstns/CWOP/CWOP_G1725.zarr/
CWOP,CWOP_G1728,s3://cadcat/histwxstns/CWOP/CWOP_G1728.zarr/
CWOP,CWOP_G1734,s3://cadcat/histwxstns/CWOP/CWOP_G1734.zarr/
CWOP,CWOP_G1739,s3://cadcat/histwxstns/CWOP/CWOP_G1739.zarr/
CWOP,CWOP_G1753,s3://cadcat/histwxstns/CWOP/CWOP_G1753.zarr/
CWOP,CWOP_G1776,s3://cadcat/histwxstns/CWOP/CWOP_G1776.zarr/
CWOP,CWOP_G1777,s3://cadcat/histwxstns/CWOP/CWOP_G1777.zarr/
CWOP,CWOP_G1785,s3://cadcat/histwxstns/CWOP/CWOP_G1785.zarr/
CWOP,CWOP_G1802,s3://cadcat/histwxstns/CWOP/CWOP_G1802.zarr/
CWOP,CWOP_G1804,s3://cadcat/histwxstns/CWOP/CWOP_G1804.zarr/
CWOP,CWOP_G1826,s3://cadcat/histwxstns/CWOP/CWOP_G1826.zarr/
CWOP,CWOP_G1835,s3://cadcat/histwxstns/CWOP/CWOP_G1835.zarr/
CWOP,CWOP_G1849,s3://cadcat/histwxstns/CWOP/CWOP_G1849.zarr/
CWOP,CWOP_G1852,s3://cadcat/histwxstns/CWOP/CWOP_G1852.zarr/
CWOP,CWOP_G1854,s3://cadcat/histwxstns/CWOP/CWOP_G1854.zarr/
CWOP,CWOP_G1858,s3://cadcat/histwxstns/CWOP/CWOP_G1858.zarr/
CWOP,CWOP_G1869,s3://cadcat/histwxstns/CWOP/CWOP_G1869.zarr/
CWOP,CWOP_G1870,s3://cadcat/histwxstns/CWOP/CWOP_G1870.zarr/
CWOP,CWOP_G1874,s3://cadcat/histwxstns/CWOP/CWOP_G1874.zarr/
CWOP,CWOP_G1878,s3://cadcat/histwxstns/CWOP/CWOP_G1878.zarr/
CWOP,CWOP_G1884,s3://cadcat/histwxstns/CWOP/CWOP_G1884.zarr/
CWOP,CWOP_G1886,s3://cadcat/histwxstns/CWOP/CWOP_G1886.zarr/
CWOP,CWOP_G1914,s3://cadcat/histwxstns/CWOP/CWOP_G1914.zarr/
CWOP,CWOP_G1920,s3://cadcat/histwxstns/CWOP/CWOP_G1920.zarr/
CWOP,CWOP_G1942,s3://cadcat/histwxstns/CWOP/CWOP_G1942.zarr/
CWOP,CWOP_G1943,s3://cadcat/histwxstns/CWOP/CWOP_G1943.zarr/
CWOP,CWOP_G1944,s3://cadcat/histwxstns/CWOP/CWOP_G1944.zarr/
CWOP,CWOP_G1948,s3://cadcat/histwxstns/CWOP/CWOP_G1948.zarr/
CWOP,CWOP_G1952,s3://cadcat/histwxstns/CWOP/CWOP_G1952.zarr/
CWOP,CWOP_G1956,s3://cadcat/histwxstns/CWOP/CWOP_G1956.zarr/
CWOP,CWOP_G1961,s3://cadcat/histwxstns/CWOP/CWOP_G1961.zarr/
CWOP,CWOP_G1981,s3://cadcat/histwxstns/CWOP/CWOP_G1981.zarr/
CWOP,CWOP_G1986,s3://cadcat/histwxstns/CWOP/CWOP_G1986.zarr/
CWOP,CWOP_G1987,s3://cadcat/histwxstns/CWOP/CWOP_G1987.zarr/
CWOP,CWOP_G1994,s3://cadcat/histwxstns/CWOP/CWOP_G1994.zarr/
CWOP,CWOP_G2008,s3://cadcat/histwxstns/CWOP/CWOP_G2008.zarr/
CWOP,CWOP_G2035,s3://cadcat/histwxstns/CWOP/CWOP_G2035.zarr/
CWOP,CWOP_G2040,s3://cadcat/histwxstns/CWOP/CWOP_G2040.zarr/
CWOP,CWOP_G2045,s3://cadcat/histwxstns/CWOP/CWOP_G2045.zarr/
CWOP,CWOP_G2060,s3://cadcat/histwxstns/CWOP/CWOP_G2060.zarr/
CWOP,CWOP_G2064,s3://cadcat/histwxstns/CWOP/CWOP_G2064.zarr/
CWOP,CWOP_G2082,s3://cadcat/histwxstns/CWOP/CWOP_G2082.zarr/
CWOP,CWOP_G2085,s3://cadcat/histwxstns/CWOP/CWOP_G2085.zarr/
CWOP,CWOP_G2095,s3://cadcat/histwxstns/CWOP/CWOP_G2095.zarr/
CWOP,CWOP_G2100,s3://cadcat/histwxstns/CWOP/CWOP_G2100.zarr/
CWOP,CWOP_G2108,s3://cadcat/histwxstns/CWOP/CWOP_G2108.zarr/
CWOP,CWOP_G2112,s3://cadcat/histwxstns/CWOP/CWOP_G2112.zarr/
CWOP,CWOP_G2136,s3://cadcat/histwxstns/CWOP/CWOP_G2136.zarr/
CWOP,CWOP_G2145,s3://cadcat/histwxstns/CWOP/CWOP_G2145.zarr/
CWOP,CWOP_G2155,s3://cadcat/histwxstns/CWOP/CWOP_G2155.zarr/
CWOP,CWOP_G2160,s3://cadcat/histwxstns/CWOP/CWOP_G2160.zarr/
CWOP,CWOP_G2161,s3://cadcat/histwxstns/CWOP/CWOP_G2161.zarr/
CWOP,CWOP_G2179,s3://cadcat/histwxstns/CWOP/CWOP_G2179.zarr/
CWOP,CWOP_G2185,s3://cadcat/histwxstns/CWOP/CWOP_G2185.zarr/
CWOP,CWOP_G2190,s3://cadcat/histwxstns/CWOP/CWOP_G2190.zarr/
CWOP,CWOP_G2192,s3://cadcat/histwxstns/CWOP/CWOP_G2192.zarr/
CWOP,CWOP_G2204,s3://cadcat/histwxstns/CWOP/CWOP_G2204.zarr/
CWOP,CWOP_G2216,s3://cadcat/histwxstns/CWOP/CWOP_G2216.zarr/
CWOP,CWOP_G2217,s3://cadcat/histwxstns/CWOP/CWOP_G2217.zarr/
CWOP,CWOP_G2220,s3://cadcat/histwxstns/CWOP/CWOP_G2220.zarr/
CWOP,CWOP_G2236,s3://cadcat/histwxstns/CWOP/CWOP_G2236.zarr/
CWOP,CWOP_KSLTC,s3://cadcat/histwxstns/CWOP/CWOP_KSLTC.zarr/
CWOP,CWOP_UKBKB,s3://cadcat/histwxstns/CWOP/CWOP_UKBKB.zarr/
CWOP,CWOP_WAVSC,s3://cadcat/histwxstns/CWOP/CWOP_WAVSC.zarr/
HADS,HADS_3CLO3,s3://cadcat/histwxstns/HADS/HADS_3CLO3.zarr/
HADS,HADS_53S,s3://cadcat/histwxstns/HADS/HADS_53S.zarr/
HADS,HADS_82SW1,s3://cadcat/histwxstns/HADS/HADS_82SW1.zarr/
HADS,HADS_99S,s3://cadcat/histwxstns/HADS/HADS_99S.zarr/
HADS,HADS_AADN5,s3://cadcat/histwxstns/HADS/HADS_AADN5.zarr/
HADS,HADS_AARN5,s3://cadcat/histwxstns/HADS/HADS_AARN5.zarr/
HADS,HADS_ABCC1,s3://cadcat/histwxstns/HADS/HADS_ABCC1.zarr/
HADS,HADS_ABCC2,s3://cadcat/histwxstns/HADS/HADS_ABCC2.zarr/
HADS,HADS_ABCW1,s3://cadcat/histwxstns/HADS/HADS_ABCW1.zarr/
HADS,HADS_ABMC1,s3://cadcat/histwxstns/HADS/HADS_ABMC1.zarr/
HADS,HADS_ABOM8,s3://cadcat/histwxstns/HADS/HADS_ABOM8.zarr/
HADS,HADS_ABRC1,s3://cadcat/histwxstns/HADS/HADS_ABRC1.zarr/
HADS,HADS_ABSU1,s3://cadcat/histwxstns/HADS/HADS_ABSU1.zarr/
HADS,HADS_ACAW1,s3://cadcat/histwxstns/HADS/HADS_ACAW1.zarr/
HADS,HADS_ACFW4,s3://cadcat/histwxstns/HADS/HADS_ACFW4.zarr/
HADS,HADS_ACHC2,s3://cadcat/histwxstns/HADS/HADS_ACHC2.zarr/
HADS,HADS_ACLC2,s3://cadcat/histwxstns/HADS/HADS_ACLC2.zarr/
HADS,HADS_ACLW1,s3://cadcat/histwxstns/HADS/HADS_ACLW1.zarr/
HADS,HADS_ACRW1,s3://cadcat/histwxstns/HADS/HADS_ACRW1.zarr/
HADS,HADS_ACVC1,s3://cadcat/histwxstns/HADS/HADS_ACVC1.zarr/
HADS,HADS_ADBC2,s3://cadcat/histwxstns/HADS/HADS_ADBC2.zarr/
HADS,HADS_ADNW1,s3://cadcat/histwxstns/HADS/HADS_ADNW1.zarr/
HADS,HADS_ADRC1,s3://cadcat/histwxstns/HADS/HADS_ADRC1.zarr/
HADS,HADS_AESC1,s3://cadcat/histwxstns/HADS/HADS_AESC1.zarr/
HADS,HADS_AFHA3,s3://cadcat/histwxstns/HADS/HADS_AFHA3.zarr/
HADS,HADS_AFMA3,s3://cadcat/histwxstns/HADS/HADS_AFMA3.zarr/
HADS,HADS_AFOC1,s3://cadcat/histwxstns/HADS/HADS_AFOC1.zarr/
HADS,HADS_AFRA3,s3://cadcat/histwxstns/HADS/HADS_AFRA3.zarr/
HADS,HADS_AFRI1,s3://cadcat/histwxstns/HADS/HADS_AFRI1.zarr/
HADS,HADS_AFSC1,s3://cadcat/histwxstns/HADS/HADS_AFSC1.zarr/
HADS,HADS_AGCW1,s3://cadcat/histwxstns/HADS/HADS_AGCW1.zarr/
HADS,HADS_AGDO3,s3://cadcat/histwxstns/HADS/HADS_AGDO3.zarr/
HADS,HADS_AGPC1,s3://cadcat/histwxstns/HADS/HADS_AGPC1.zarr/
HADS,HADS_AGSM8,s3://cadcat/histwxstns/HADS/HADS_AGSM8.zarr/
HADS,HADS_AGTC1,s3://cadcat/histwxstns/HADS/HADS_AGTC1.zarr/
HADS,HADS_AGWC1,s3://cadcat/histwxstns/HADS/HADS_AGWC1.zarr/
HADS,HADS_AJGW1,s3://cadcat/histwxstns/HADS/HADS_AJGW1.zarr/
HADS,HADS_AKEC1,s3://cadcat/histwxstns/HADS/HADS_AKEC1.zarr/
HADS,HADS_ALAC2,s3://cadcat/histwxstns/HADS/HADS_ALAC2.zarr/
HADS,HADS_ALKC2,s3://cadcat/histwxstns/HADS/HADS_ALKC2.zarr/
HADS,HADS_ALMA3,s3://cadcat/histwxstns/HADS/HADS_ALMA3.zarr/
HADS,HADS_ALMW1,s3://cadcat/histwxstns/HADS/HADS_ALMW1.zarr/
HADS,HADS_ALXC2,s3://cadcat/histwxstns/HADS/HADS_ALXC2.zarr/
HADS,HADS_ALYC1,s3://cadcat/histwxstns/HADS/HADS_ALYC1.zarr/
HADS,HADS_AMFI1,s3://cadcat/histwxstns/HADS/HADS_AMFI1.zarr/
HADS,HADS_AMRW1,s3://cadcat/histwxstns/HADS/HADS_AMRW1.zarr/
HADS,HADS_ANBC2,s3://cadcat/histwxstns/HADS/HADS_ANBC2.zarr/
HADS,HADS_ANDC2,s3://cadcat/histwxstns/HADS/HADS_ANDC2.zarr/
HADS,HADS_ANFN5,s3://cadcat/histwxstns/HADS/HADS_ANFN5.zarr/
HADS,HADS_ANGS2,s3://cadcat/histwxstns/HADS/HADS_ANGS2.zarr/
HADS,HADS_ANNO3,s3://cadcat/histwxstns/HADS/HADS_ANNO3.zarr/
HADS,HADS_ANNS2,s3://cadcat/histwxstns/HADS/HADS_ANNS2.zarr/
HADS,HADS_ANTC1,s3://cadcat/histwxstns/HADS/HADS_ANTC1.zarr/
HADS,HADS_APIC1,s3://cadcat/histwxstns/HADS/HADS_APIC1.zarr/
HADS,HADS_APKC1,s3://cadcat/histwxstns/HADS/HADS_APKC1.zarr/
HADS,HADS_APPO3,s3://cadcat/histwxstns/HADS/HADS_APPO3.zarr/
HADS,HADS_APXC1,s3://cadcat/histwxstns/HADS/HADS_APXC1.zarr/
HADS,HADS_APXC2,s3://cadcat/histwxstns/HADS/HADS_APXC2.zarr/
HADS,HADS_APYC1,s3://cadcat/histwxstns/HADS/HADS_APYC1.zarr/
HADS,HADS_ARAI1,s3://cadcat/histwxstns/HADS/HADS_ARAI1.zarr/
HADS,HADS_ARAW1,s3://cadcat/histwxstns/HADS/HADS_ARAW1.zarr/
HADS,HADS_ARBC1,s3://cadcat/histwxstns/HADS/HADS_ARBC1.zarr/
HADS,HADS_ARCC1,s3://cadcat/histwxstns/HADS/HADS_ARCC1.zarr/
HADS,HADS_ARCC2,s3://cadcat/histwxstns/HADS/HADS_ARCC2.zarr/
HADS,HADS_ARCN5,s3://cadcat/histwxstns/HADS/HADS_ARCN5.zarr/
HADS,HADS_ARDW1,s3://cadcat/histwxstns/HADS/HADS_ARDW1.zarr/
HADS,HADS_ARGC2,s3://cadcat/histwxstns/HADS/HADS_ARGC2.zarr/
HADS,HADS_ARKI1,s3://cadcat/histwxstns/HADS/HADS_ARKI1.zarr/
HADS,HADS_ARMC2,s3://cadcat/histwxstns/HADS/HADS_ARMC2.zarr/
HADS,HADS_ARNC1,s3://cadcat/histwxstns/HADS/HADS_ARNC1.zarr/
HADS,HADS_ARNO3,s3://cadcat/histwxstns/HADS/HADS_ARNO3.zarr/
HADS,HADS_AROC1,s3://cadcat/histwxstns/HADS/HADS_AROC1.zarr/
HADS,HADS_ARVA3,s3://cadcat/histwxstns/HADS/HADS_ARVA3.zarr/
HADS,HADS_ASBA3,s3://cadcat/histwxstns/HADS/HADS_ASBA3.zarr/
HADS,HADS_ASCW1,s3://cadcat/histwxstns/HADS/HADS_ASCW1.zarr/
HADS,HADS_ASFA3,s3://cadcat/histwxstns/HADS/HADS_ASFA3.zarr/
HADS,HADS_ASWW4,s3://cadcat/histwxstns/HADS/HADS_ASWW4.zarr/
HADS,HADS_ATHC1,s3://cadcat/histwxstns/HADS/HADS_ATHC1.zarr/
HADS,HADS_ATLI1,s3://cadcat/histwxstns/HADS/HADS_ATLI1.zarr/
HADS,HADS_ATRW4,s3://cadcat/histwxstns/HADS/HADS_ATRW4.zarr/
HADS,HADS_ATSN5,s3://cadcat/histwxstns/HADS/HADS_ATSN5.zarr/
HADS,HADS_ATTC2,s3://cadcat/histwxstns/HADS/HADS_ATTC2.zarr/
HADS,HADS_ATWC1,s3://cadcat/histwxstns/HADS/HADS_ATWC1.zarr/
HADS,HADS_ATWC2,s3://cadcat/histwxstns/HADS/HADS_ATWC2.zarr/
HADS,HADS_AUBW1,s3://cadcat/histwxstns/HADS/HADS_AUBW1.zarr/
HADS,HADS_AWNC1,s3://cadcat/histwxstns/HADS/HADS_AWNC1.zarr/
HADS,HADS_BABA3,s3://cadcat/histwxstns/HADS/HADS_BABA3.zarr/
HADS,HADS_BAGA3,s3://cadcat/histwxstns/HADS/HADS_BAGA3.zarr/
HADS,HADS_BAHC2,s3://cadcat/histwxstns/HADS/HADS_BAHC2.zarr/
HADS,HADS_BALO3,s3://cadcat/histwxstns/HADS/HADS_BALO3.zarr/
HADS,HADS_BARW4,s3://cadcat/histwxstns/HADS/HADS_BARW4.zarr/
HADS,HADS_BBBC1,s3://cadcat/histwxstns/HADS/HADS_BBBC1.zarr/
HADS,HADS_BBRA3,s3://cadcat/histwxstns/HADS/HADS_BBRA3.zarr/
HADS,HADS_BCAO3,s3://cadcat/histwxstns/HADS/HADS_BCAO3.zarr/
HADS,HADS_BCBA3,s3://cadcat/histwxstns/HADS/HADS_BCBA3.zarr/
HADS,HADS_BCBC1,s3://cadcat/histwxstns/HADS/HADS_BCBC1.zarr/
HADS,HADS_BCCC1,s3://cadcat/histwxstns/HADS/HADS_BCCC1.zarr/
HADS,HADS_BCCC2,s3://cadcat/histwxstns/HADS/HADS_BCCC2.zarr/
HADS,HADS_BCCN2,s3://cadcat/histwxstns/HADS/HADS_BCCN2.zarr/
HADS,HADS_BCDC2,s3://cadcat/histwxstns/HADS/HADS_BCDC2.zarr/
HADS,HADS_BCDW1,s3://cadcat/histwxstns/HADS/HADS_BCDW1.zarr/
HADS,HADS_BCFC0,s3://cadcat/histwxstns/HADS/HADS_BCFC0.zarr/
HADS,HADS_BCHC1,s3://cadcat/histwxstns/HADS/HADS_BCHC1.zarr/
HADS,HADS_BCKC2,s3://cadcat/histwxstns/HADS/HADS_BCKC2.zarr/
HADS,HADS_BCNW4,s3://cadcat/histwxstns/HADS/HADS_BCNW4.zarr/
HADS,HADS_BCRW1,s3://cadcat/histwxstns/HADS/HADS_BCRW1.zarr/
HADS,HADS_BCSA3,s3://cadcat/histwxstns/HADS/HADS_BCSA3.zarr/
HADS,HADS_BCYC1,s3://cadcat/histwxstns/HADS/HADS_BCYC1.zarr/
HADS,HADS_BDAC1,s3://cadcat/histwxstns/HADS/HADS_BDAC1.zarr/
HADS,HADS_BDSW1,s3://cadcat/histwxstns/HADS/HADS_BDSW1.zarr/
HADS,HADS_BDTC2,s3://cadcat/histwxstns/HADS/HADS_BDTC2.zarr/
HADS,HADS_BDWC1,s3://cadcat/histwxstns/HADS/HADS_BDWC1.zarr/
HADS,HADS_BDYC1,s3://cadcat/histwxstns/HADS/HADS_BDYC1.zarr/
HADS,HADS_BDZC1,s3://cadcat/histwxstns/HADS/HADS_BDZC1.zarr/
HADS,HADS_BEAO3,s3://cadcat/histwxstns/HADS/HADS_BEAO3.zarr/
HADS,HADS_BEAS2,s3://cadcat/histwxstns/HADS/HADS_BEAS2.zarr/
HADS,HADS_BEBC1,s3://cadcat/histwxstns/HADS/HADS_BEBC1.zarr/
HADS,HADS_BECC2,s3://cadcat/histwxstns/HADS/HADS_BECC2.zarr/
HADS,HADS_BEDC1,s3://cadcat/histwxstns/HADS/HADS_BEDC1.zarr/
HADS,HADS_BEFS2,s3://cadcat/histwxstns/HADS/HADS_BEFS2.zarr/
HADS,HADS_BELC2,s3://cadcat/histwxstns/HADS/HADS_BELC2.zarr/
HADS,HADS_BERO3,s3://cadcat/histwxstns/HADS/HADS_BERO3.zarr/
HADS,HADS_BERU1,s3://cadcat/histwxstns/HADS/HADS_BERU1.zarr/
HADS,HADS_BETW1,s3://cadcat/histwxstns/HADS/HADS_BETW1.zarr/
HADS,HADS_BEUC1,s3://cadcat/histwxstns/HADS/HADS_BEUC1.zarr/
HADS,HADS_BEUO3,s3://cadcat/histwxstns/HADS/HADS_BEUO3.zarr/
HADS,HADS_BEVW4,s3://cadcat/histwxstns/HADS/HADS_BEVW4.zarr/
HADS,HADS_BFAW4,s3://cadcat/histwxstns/HADS/HADS_BFAW4.zarr/
HADS,HADS_BFCN5,s3://cadcat/histwxstns/HADS/HADS_BFCN5.zarr/
HADS,HADS_BFEI1,s3://cadcat/histwxstns/HADS/HADS_BFEI1.zarr/
HADS,HADS_BFLC1,s3://cadcat/histwxstns/HADS/HADS_BFLC1.zarr/
HADS,HADS_BFRW4,s3://cadcat/histwxstns/HADS/HADS_BFRW4.zarr/
HADS,HADS_BFUU1,s3://cadcat/histwxstns/HADS/HADS_BFUU1.zarr/
HADS,HADS_BGAC1,s3://cadcat/histwxstns/HADS/HADS_BGAC1.zarr/
HADS,HADS_BGCM8,s3://cadcat/histwxstns/HADS/HADS_BGCM8.zarr/
HADS,HADS_BGCW4,s3://cadcat/histwxstns/HADS/HADS_BGCW4.zarr/
HADS,HADS_BGHM8,s3://cadcat/histwxstns/HADS/HADS_BGHM8.zarr/
HADS,HADS_BGPC1,s3://cadcat/histwxstns/HADS/HADS_BGPC1.zarr/
HADS,HADS_BGVC1,s3://cadcat/histwxstns/HADS/HADS_BGVC1.zarr/
HADS,HADS_BHBC2,s3://cadcat/histwxstns/HADS/HADS_BHBC2.zarr/
HADS,HADS_BHBW4,s3://cadcat/histwxstns/HADS/HADS_BHBW4.zarr/
HADS,HADS_BHDA3,s3://cadcat/histwxstns/HADS/HADS_BHDA3.zarr/
HADS,HADS_BIGS2,s3://cadcat/histwxstns/HADS/HADS_BIGS2.zarr/
HADS,HADS_BILM8,s3://cadcat/histwxstns/HADS/HADS_BILM8.zarr/
HADS,HADS_BIMC1,s3://cadcat/histwxstns/HADS/HADS_BIMC1.zarr/
HADS,HADS_BISN2,s3://cadcat/histwxstns/HADS/HADS_BISN2.zarr/
HADS,HADS_BITW4,s3://cadcat/histwxstns/HADS/HADS_BITW4.zarr/
HADS,HADS_BIUI1,s3://cadcat/histwxstns/HADS/HADS_BIUI1.zarr/
HADS,HADS_BJPC1,s3://cadcat/histwxstns/HADS/HADS_BJPC1.zarr/
HADS,HADS_BKGW1,s3://cadcat/histwxstns/HADS/HADS_BKGW1.zarr/
HADS,HADS_BKIC2,s3://cadcat/histwxstns/HADS/HADS_BKIC2.zarr/
HADS,HADS_BKLC1,s3://cadcat/histwxstns/HADS/HADS_BKLC1.zarr/
HADS,HADS_BKMC1,s3://cadcat/histwxstns/HADS/HADS_BKMC1.zarr/
HADS,HADS_BKMN5,s3://cadcat/histwxstns/HADS/HADS_BKMN5.zarr/
HADS,HADS_BKMW4,s3://cadcat/histwxstns/HADS/HADS_BKMW4.zarr/
HADS,HADS_BKRC2,s3://cadcat/histwxstns/HADS/HADS_BKRC2.zarr/
HADS,HADS_BKSC2,s3://cadcat/histwxstns/HADS/HADS_BKSC2.zarr/
HADS,HADS_BKSW4,s3://cadcat/histwxstns/HADS/HADS_BKSW4.zarr/
HADS,HADS_BLAM8,s3://cadcat/histwxstns/HADS/HADS_BLAM8.zarr/
HADS,HADS_BLCA3,s3://cadcat/histwxstns/HADS/HADS_BLCA3.zarr/
HADS,HADS_BLCC1,s3://cadcat/histwxstns/HADS/HADS_BLCC1.zarr/
HADS,HADS_BLCW4,s3://cadcat/histwxstns/HADS/HADS_BLCW4.zarr/
HADS,HADS_BLFI1,s3://cadcat/histwxstns/HADS/HADS_BLFI1.zarr/
HADS,HADS_BLGU1,s3://cadcat/histwxstns/HADS/HADS_BLGU1.zarr/
HADS,HADS_BLKU1,s3://cadcat/histwxstns/HADS/HADS_BLKU1.zarr/
HADS,HADS_BLKW1,s3://cadcat/histwxstns/HADS/HADS_BLKW1.zarr/
HADS,HADS_BLMC1,s3://cadcat/histwxstns/HADS/HADS_BLMC1.zarr/
HADS,HADS_BLNC1,s3://cadcat/histwxstns/HADS/HADS_BLNC1.zarr/
HADS,HADS_BLPI1,s3://cadcat/histwxstns/HADS/HADS_BLPI1.zarr/
HADS,HADS_BLQC1,s3://cadcat/histwxstns/HADS/HADS_BLQC1.zarr/
HADS,HADS_BLRC2,s3://cadcat/histwxstns/HADS/HADS_BLRC2.zarr/
HADS,HADS_BLRW4,s3://cadcat/histwxstns/HADS/HADS_BLRW4.zarr/
HADS,HADS_BLSA3,s3://cadcat/histwxstns/HADS/HADS_BLSA3.zarr/
HADS,HADS_BLSC1,s3://cadcat/histwxstns/HADS/HADS_BLSC1.zarr/
HADS,HADS_BLTC1,s3://cadcat/histwxstns/HADS/HADS_BLTC1.zarr/
HADS,HADS_BMDC2,s3://cadcat/histwxstns/HADS/HADS_BMDC2.zarr/
HADS,HADS_BMHC1,s3://cadcat/histwxstns/HADS/HADS_BMHC1.zarr/
HADS,HADS_BMIC1,s3://cadcat/histwxstns/HADS/HADS_BMIC1.zarr/
HADS,HADS_BMOC1,s3://cadcat/histwxstns/HADS/HADS_BMOC1.zarr/
HADS,HADS_BMTC1,s3://cadcat/histwxstns/HADS/HADS_BMTC1.zarr/
HADS,HADS_BMXC2,s3://cadcat/histwxstns/HADS/HADS_BMXC2.zarr/
HADS,HADS_BNGA3,s3://cadcat/histwxstns/HADS/HADS_BNGA3.zarr/
HADS,HADS_BNIC1,s3://cadcat/histwxstns/HADS/HADS_BNIC1.zarr/
HADS,HADS_BNKC1,s3://cadcat/histwxstns/HADS/HADS_BNKC1.zarr/
HADS,HADS_BNMA3,s3://cadcat/histwxstns/HADS/HADS_BNMA3.zarr/
HADS,HADS_BNNS2,s3://cadcat/histwxstns/HADS/HADS_BNNS2.zarr/
HADS,HADS_BNRS2,s3://cadcat/histwxstns/HADS/HADS_BNRS2.zarr/
HADS,HADS_BOCA3,s3://cadcat/histwxstns/HADS/HADS_BOCA3.zarr/
HADS,HADS_BOLW1,s3://cadcat/histwxstns/HADS/HADS_BOLW1.zarr/
HADS,HADS_BOLW4,s3://cadcat/histwxstns/HADS/HADS_BOLW4.zarr/
HADS,HADS_BONI1,s3://cadcat/histwxstns/HADS/HADS_BONI1.zarr/
HADS,HADS_BONN5,s3://cadcat/histwxstns/HADS/HADS_BONN5.zarr/
HADS,HADS_BONW4,s3://cadcat/histwxstns/HADS/HADS_BONW4.zarr/
HADS,HADS_BORW4,s3://cadcat/histwxstns/HADS/HADS_BORW4.zarr/
